2025-05-17 11:03:54 INFO  c.r.rxviewui.controller.LoginPage - logged In
2025-05-17 11:28:47 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:28:47 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:28:47 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:28:47 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:47 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:28:47 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:28:47 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:28:47 INFO  c.r.rxviewui.controller.ExportStudy - after last redraw
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:28:49 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:28:49 INFO  c.r.rxviewui.controller.ExportStudy - after last redraw
2025-05-17 11:28:52 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:52 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:52 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 722.2468085106383 y 180.04468085106382 end x 673.2255319148936 y 341.27021276595747
2025-05-17 11:28:52 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 722.2468085106383 y 180.04468085106382 
2025-05-17 11:28:52 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 673.2255319148936 y 341.27021276595747 
2025-05-17 11:28:53 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:53 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 722.2468085106383 y 180.04468085106382 end x 673.2255319148936 y 341.27021276595747
2025-05-17 11:28:53 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 722.2468085106383 y 180.04468085106382 
2025-05-17 11:28:53 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 673.2255319148936 y 341.27021276595747 
2025-05-17 11:28:53 INFO  c.r.rxviewui.controller.ExportStudy - after last redraw
2025-05-17 11:28:54 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:54 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:54 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:28:54 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:28:54 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:28:55 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:55 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:28:55 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:28:55 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:28:55 INFO  c.r.rxviewui.controller.ExportStudy - after last redraw
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 722.2468085106383 y 180.04468085106382 end x 673.2255319148936 y 341.27021276595747
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 722.2468085106383 y 180.04468085106382 
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 673.2255319148936 y 341.27021276595747 
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 2.98046875 
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 722.2468085106383 y 180.04468085106382 end x 673.2255319148936 y 341.27021276595747
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 722.2468085106383 y 180.04468085106382 
2025-05-17 11:28:56 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 673.2255319148936 y 341.27021276595747 
2025-05-17 11:28:56 INFO  c.r.rxviewui.controller.ExportStudy - after last redraw
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:29:10 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 722.2468085106383 y 180.04468085106382 end x 673.2255319148936 y 341.27021276595747
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 722.2468085106383 y 180.04468085106382 
2025-05-17 11:29:15 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 673.2255319148936 y 341.27021276595747 
2025-05-17 11:29:16 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:16 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 722.2468085106383 y 180.04468085106382 end x 673.2255319148936 y 341.27021276595747
2025-05-17 11:29:16 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 722.2468085106383 y 180.04468085106382 
2025-05-17 11:29:16 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 673.2255319148936 y 341.27021276595747 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 722.2468085106383 y 180.04468085106382 end x 673.2255319148936 y 341.27021276595747
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 722.2468085106383 y 180.04468085106382 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 673.2255319148936 y 341.27021276595747 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - DynamicCanvasElementsResize.getMultiple() 1.0 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - line start x 130.87446808510637 y 252.73191489361702 end x 154.8404255319149 y 520.7148936170213
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 130.87446808510637 y 252.73191489361702 
2025-05-17 11:29:39 INFO  c.r.r.m.I.D.CanvasMainChange - ellipse center x 154.8404255319149 y 520.7148936170213 
